-1.000000000000000056e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.100000000000000089e+00
-2.679562738466628957e+00,7.308664912350221421e+00
-1.076292805095683036e+00,1.124282873724541831e+00
-2.251039691244473229e+00,2.626158013803049585e+00
-2.482136609992072529e+00,2.317919432912889821e+00
-1.518018653112040539e+00,2.709040126011042826e+00
-1.887996875057795121e+00,2.172291814934038001e+00
-1.402857700265283558e+00,6.115344285810738967e+00
-7.168216464527582543e-01,3.304913477522386067e+00
-7.857143967286861486e-01,2.707397775367787585e+00
-5.275743359844130564e-01,2.438774607923274829e+00
-9.437099428352796471e-01,2.570881909663535136e+00
